city,latitude,longitude,name,state,count
Phoenix,33.510206800000006,-112.02720409999999,Ling and Louie's Kitchen,AZ,20
Las Vegas,36.0552046,-115.2509345,Tennesseasonings,NV,25
Las Vegas,36.021809999999995,-115.172918,24/7 Salon & Day Spa Studio 2,NV,20
Las Vegas,36.126032,-115.19187,Yama Sushi,NV,120
Toronto,43.6505761,-79.4779248,Queen's Pasta Cafe,ON,17
Las Vegas,36.127684,-115.16590500000001,Wynn Las Vegas,NV,612
Toronto,43.6806999,-79.33665479999999,Makkah Restaurant,ON,17
Las Vegas,36.114418,-115.199067,Sunset Tan,NV,2
Las Vegas,36.15853320000001,-115.2857479,Fleming's Prime Steakhouse & Wine Bar,NV,76
Toronto,43.653929,-79.3802132,Eggspectation,ON,26
Toronto,43.6636891,-79.38419959999999,Yummy BBQ,ON,37
Phoenix,33.545489,-112.11573,Sunwest Dental Centers,AZ,2
Las Vegas,36.130955,-115.0659675,Life Storage,NV,7
Toronto,43.6489016,-79.39333520000001,OhSo Nightclub,ON,3
Phoenix,33.626105200000005,-112.06635770000001,Allstate Insurance Agent: Heather Everette,AZ,1
Toronto,43.66923360649999,-79.3930113316,Friday Night Live @ The ROM,ON,4
Toronto,43.67001,-79.38969200000001,Peter Anthony Salon,ON,6
Phoenix,33.4846952,-112.07329990000001,"Uncle Tony's Bagels, Deli & Pizza",AZ,1
Las Vegas,36.1428176,-115.2467604,Desert Point Dental,NV,8
Las Vegas,36.163563700000005,-115.244522,Che Inka Chicken,NV,3
Toronto,43.815077428900004,-79.2929362124,First Touch Rehabilitation Center,ON,2
Toronto,43.688812899999995,-79.3918469,St. Clair Medical Centre,ON,2
Toronto,43.6628185,-79.3321598,The Thrill of the Find,ON,3
Las Vegas,36.2780439,-115.28713859999999,The Pretty Kitty,NV,4
Las Vegas,36.1411,-115.2768,Eye Center,NV,3
Phoenix,33.4962205,-111.96417279999999,Carpet World,AZ,3
Las Vegas,36.159918,-115.276323,Element Apartments,NV,17
Las Vegas,36.1441807,-115.0628631,La Original Michoacana,NV,3
Toronto,43.693595,-79.2775919,Smokin Hick's BarBQ,ON,2
Toronto,43.7667085,-79.4109959,North York Vision Centre,ON,3
Las Vegas,36.218752,-115.3142705,Turf Trimmers Landscaping,NV,6
Phoenix,33.679055700000006,-112.0300781,O2 Sushi,AZ,10
Phoenix,33.4474783801,-112.0457934577,Arizona Fog Wizards,AZ,3
Las Vegas,36.1883394,-115.21401270000001,Silver State Driving Academy,NV,2
Las Vegas,36.1470232231,-115.0649220132,Firehouse Subs,NV,10
Phoenix,33.5386146,-112.04703149999999,Chevron Stations,AZ,7
Las Vegas,36.1342432,-115.17455009999999,Las Vegas Table Tennis,NV,1
Phoenix,33.627728999999995,-112.066177,Lookout Mountain Veterinary Clinic,AZ,3
Las Vegas,36.0664995,-115.1722265,Hot Dog On A Stick,NV,1
Toronto,43.679566799999996,-79.39106650000001,Staples,ON,3
Phoenix,33.619354,-112.03129799999999,Cave Creek Cafe,AZ,6
Las Vegas,36.204495200000004,-115.2477791,Jaswinder Grover MD,NV,9
Las Vegas,36.1153808,-115.1981452,Fortunes,NV,8
Phoenix,33.4942596,-112.10920890000001,K-Momo,AZ,3
Las Vegas,36.2901967971,-115.2858846261,Bodyheat Tanning,NV,9
Las Vegas,36.069381400000005,-115.1193405,Manpower,NV,6
Phoenix,33.4481163,-112.09702970000001,Joni's Capitol Cafe,AZ,1
Toronto,43.6654493,-79.4957853,Loblaws,ON,2
Toronto,43.649628,-79.391678,Drama Queen,ON,3
Phoenix,33.677974,-111.97079199999999,Kirkland's,AZ,10
Phoenix,33.412207,-112.01432700000001,Apollo Cafe,AZ,2
Las Vegas,36.1922841,-115.15927179999998,Violin Girl,NV,1
Las Vegas,36.073631799999994,-115.24476909999998,William Hill,NV,10
Phoenix,33.6538519,-112.0835709,Chantilly's Bar,AZ,3
Phoenix,33.664516,-112.2026347,Reliable Chimney Sweep,AZ,1
Toronto,43.6702099759,-79.4568988681,Churrasqueira Vira's BBQ,ON,1
Toronto,43.7018444,-79.397677,Toronto Wedding Chapel,ON,1
Phoenix,33.304516233600005,-112.0159009611,The UPS Store,AZ,3
Phoenix,33.6558418,-112.0985274,The UPS Store,AZ,4
Toronto,43.6561838,-79.3830938,Q Esthetics Laser Clinic,ON,3
Phoenix,33.4940448535,-112.28257410229999,Salsitas,AZ,7
Toronto,43.6712256,-79.3271555,Sideshow Café,ON,2
Las Vegas,36.1001925,-115.1023278,Tropicana Discount Liquor,NV,1
Toronto,43.669131,-79.335314,Pizza Pizza,ON,2
Toronto,43.6573155,-79.4744314,Mike the Downtown Handyman,ON,5
Toronto,43.641865100000004,-79.4112192,My Roti Place,ON,1
Las Vegas,36.1067875,-115.1002996,"Twesme Ted A, DDS",NV,3
Las Vegas,36.1238271,-115.13690829999999,Shiekh Shoes,NV,1
Toronto,43.6532992738,-79.3967667595,Buk Chang Dong Soon Tofu,ON,1
Las Vegas,36.126523,-115.225167,Vision 3,NV,8
Las Vegas,36.1099462,-115.17539109999998,Skins 62,NV,26
Las Vegas,36.128183,-115.16821100000001,Elvia's Beauty Salon,NV,1
Phoenix,33.5600852966,-112.1119155884,Zion Carpet Cleaning,AZ,1
Las Vegas,36.157293200000005,-115.1151015,El Ausente,NV,2
Toronto,43.734784000000005,-79.34572800000001,Physiomobility,ON,1
Toronto,43.6502321,-79.4809737,Kingsway Meat Products & Deli,ON,2
Las Vegas,36.199025299999995,-115.2798693,Home Maid,NV,1
Phoenix,33.6805041,-112.1232044,Arrow Business Machines,AZ,1
Las Vegas,36.1148685,-115.2097115,Tlc Cleaners,NV,1
Toronto,43.650243200000006,-79.3696067,Starbucks,ON,1
Las Vegas,36.1578682709,-115.2904092154,Tonic Studio,NV,4
Toronto,43.6627784,-79.42950929999999,Dovercourt House,ON,1
Phoenix,33.3819089,-112.0729273,South Mountain Mortuary,AZ,3
Las Vegas,36.144806642,-115.3134672716,In-N-Out Burger,NV,10
Phoenix,33.407591,-112.0074422,American Garage Door Company,AZ,1
Toronto,43.6578002205,-79.39578004180001,Beverley Place,ON,1
Toronto,43.648258,-79.37955799999999,Greenhouse Juice,ON,1
Las Vegas,36.1438535,-115.1270946,Hertz Car Sales Las Vegas,NV,13
Phoenix,33.5665137,-112.07204240000002,Walmart Neighborhood Market,AZ,6
Las Vegas,36.0495904,-115.16979840000002,Microtel Inn & Suites,NV,1
Las Vegas,36.056232,-115.1641355,Your Business Flights,NV,3
Phoenix,33.640013,-112.04722199999999,Bender Chiropractic Center DC,AZ,1
Las Vegas,36.0582206,-115.24363090000001,Vegas Val's Tattoos,NV,2
Phoenix,33.4815798923,-112.2195203975,Goodwill of Central Arizona,AZ,2
Las Vegas,36.0960603,-115.20651809999998,Advanced Training Institute,NV,8
Las Vegas,36.219881,-115.2751,Starbucks,NV,2
Toronto,43.65485220000001,-79.4186813,Crawford Service Station Olco,ON,2
Las Vegas,36.207305600000005,-115.24870530000001,Advanced Care Foot & Ankle,NV,1
Las Vegas,36.2075183,-115.2681365,"David Gosse, Psy D",NV,1
Las Vegas,36.075897399999995,-115.1039287,Lvmotorz,NV,5
Las Vegas,36.056157,-115.2813044,My Dog Groomer,NV,4
Las Vegas,36.021345399999994,-115.12672420000001,Magnolia Family Spa,NV,3
Toronto,43.7905264,-79.4186268,Drunken Chicken,ON,1
Las Vegas,36.107685700000005,-115.1860335,Roman Guitars,NV,10
Phoenix,33.630798999999996,-112.014827,Crystal Pointe Apts,AZ,2
Phoenix,33.549837,-112.057732,Atwater Apartments,AZ,20
Phoenix,33.4527908,-111.98964939999999,Western Governors University,AZ,5
Las Vegas,36.1453705,-115.16603459999999,Grainger Industrial Supply,NV,1
Phoenix,33.4274473323,-112.0994459465,AZ Dog Adoptions,AZ,16
Phoenix,33.6246852858,-111.9783644059,First Class Coatings,AZ,2
Phoenix,33.448263,-112.073821,Design in the Desert,AZ,3
Phoenix,33.68439,-112.103672,Ninja Bowl,AZ,1
Las Vegas,36.1424167,-115.26000390000002,"Bishr Hijazi, MD",NV,6
Phoenix,33.6126687004,-112.12587744,Sun of the Valley Landscaping,AZ,6
Phoenix,33.451493448,-111.97897285219999,7-Eleven,AZ,2
Phoenix,33.5254077073,-112.04811238459999,Bead World,AZ,3
Toronto,43.709011100000005,-79.39880790000001,Toronto Nails Studio and Spa,ON,1
Las Vegas,36.1321951,-115.17710490000002,Diamond Events & Catering,NV,2
Las Vegas,36.3011411,-115.279583,Sparkle Pool and Spa LLC,NV,1
Las Vegas,36.1267732,-115.184979,Half Price Furniture and mattress,NV,5
Phoenix,33.5081318,-112.0239301,Social Security Disability Advocates,AZ,2
Toronto,43.6485057,-79.52858640000001,Via Napoli,ON,4
Phoenix,33.437268599999996,-112.0077881,Olive and Ivy,AZ,2
Toronto,43.650450799999994,-79.4800972,Ka Chi,ON,18
Las Vegas,36.12065,-115.13717,IHOP,NV,100
Toronto,43.6488233,-79.42043659999999,LoversLand,ON,1
Toronto,43.7759287,-79.41432209999999,Chunyang Tea,ON,1
Las Vegas,36.1421766124,-115.1364100275,China Star Buffet,NV,46
Toronto,43.6654754304,-79.40879244359999,Mango Like,ON,1
Las Vegas,36.2387275696,-115.2331161499,AA Hookah and Vapor Store,NV,10
Las Vegas,36.155349222699996,-115.23250102760001,College of Southern Nevada - Charleston Campus,NV,52
Las Vegas,36.130316,-115.1117885,WHASN Desert Inn,NV,3
Las Vegas,36.151058,-115.16218799999999,SA Recycling,NV,5
Toronto,43.7048197,-79.3749946,The Bagel House,ON,9
Phoenix,33.480909999999994,-112.072125,Salt River Tavern,AZ,1
Phoenix,33.4877001,-112.0559917,Dean W O'Connor Attorney At Law,AZ,1
Toronto,43.6905259,-79.2669126,Mon Petit Univers,ON,1
Toronto,43.646126200000005,-79.4081699,Bronzed By Bloom,ON,3
Las Vegas,36.0934209685,-115.17614489969999,Yogurt In,NV,54
Las Vegas,36.158235267100004,-115.32780603200001,Life Time Athletic,NV,84
Las Vegas,36.072264600000004,-115.0992936,Super Mex Restaurant & Cantina,NV,25
Toronto,43.6814034,-79.4259092,Les Moulins La Fayette,ON,2
Phoenix,33.432788300000006,-112.2047389,WSM Auctioneers,AZ,5
Phoenix,33.4806655,-112.25322390000001,Bobs Smoke Shop,AZ,1
Las Vegas,36.0844075366,-115.03150634139999,Taco Bell,NV,29
Las Vegas,36.1407035,-115.18231370000001,Mainland,NV,6
Las Vegas,36.1367047,-115.19097240000002,Restoration 1 Las Vegas,NV,2
Toronto,43.6640805,-79.3840835,Cash 4 You,ON,3
Las Vegas,36.157752,-115.200147,WSS,NV,5
Las Vegas,36.0161317,-115.11952579999999,LMarie's Bare Elegance,NV,26
Las Vegas,36.1275236,-115.1715003,Ike's Love & Sandwiches,NV,3
Las Vegas,36.128836299999996,-115.22446070000001,Live Game Escape,NV,32
Las Vegas,36.2707534,-115.2666723,L&L Hawaiian Barbecue,NV,48
Las Vegas,36.12297,-115.18804009999998,Las Vegas Advisor,NV,1
Las Vegas,36.1405384,-115.1426059,Haifa Restaurant,NV,9
Toronto,43.6721106,-79.38936190000001,Buca Yorkville,ON,34
Las Vegas,36.1217103886,-115.1741890718,Stack Restaurant & Bar,NV,150
Toronto,43.6734377,-79.28370770000001,Beaches Animal Hospital,ON,1
Las Vegas,36.0810688,-115.26456270000001,ABC Mobile Homes,NV,2
Las Vegas,36.0803201,-115.12177790000001,Walmart Supercenter,NV,68
Las Vegas,36.1081923221,-115.1760134608,Sage,NV,132
Las Vegas,36.237339500000004,-115.05921880000001,Stay Suites of America,NV,4
Las Vegas,36.169257,-115.29141899999999,St. Tropez Buffet,NV,61
Las Vegas,36.219875034699996,-115.2506966928,La Cantine,NV,5
Toronto,43.7715993,-79.1869592,The Suya Spot Scarborough,ON,1
Phoenix,33.4510454764,-112.0677046875,"Envision3 Group, Inc.",AZ,3
Las Vegas,36.189402799999996,-115.2062481,Tar Automotive Repair,NV,1
Las Vegas,36.1688235,-115.21855729999999,Joe's Mobile Detailing,NV,1
Toronto,43.6644769,-79.4141546,Chinese Dumpling House,ON,12
Las Vegas,36.1099462,-115.17539109999998,China Poblano,NV,553
Phoenix,33.5767009,-112.1256029,LA Fitness,AZ,17
Phoenix,33.666643375700005,-112.11992544809999,GNC,AZ,1
Las Vegas,36.1104125,-115.20670109999999,Danube Construction,NV,1
Phoenix,33.6124852,-112.012193,Dragon Palace,AZ,56
Las Vegas,36.0405605097,-115.1191277852,Smith's,NV,30
Phoenix,33.491401399999994,-112.0697159,Phoenix Community Acupuncture,AZ,1
Las Vegas,35.990916999999996,-115.2511596,It Prints Inc,NV,1
Las Vegas,36.106122,-115.173621,Fall of Atlantis,NV,18
Toronto,43.7931426,-79.4193105,Sogong-Dong Tofu House,ON,1
Toronto,43.734421999999995,-79.345021,The Bier Markt,ON,77
Las Vegas,36.1585998,-115.1411366,Justice Law Center,NV,2
Phoenix,33.4558661,-112.0742081,Palazzo,AZ,9
Toronto,43.6769993,-79.3587876,Kobo Nobu,ON,1
Phoenix,33.6263585,-112.1875918,Key Management Company,AZ,11
Toronto,43.812168299999996,-79.339792,North End Bar & Grill,ON,16
Phoenix,33.5510673919,-112.0571609421,Elle Nails,AZ,12
Las Vegas,36.054971601700004,-115.27847224,Walgreens,NV,30
Las Vegas,36.1342764789,-115.1632377229,Street Foods - Food Trucks,NV,2
Phoenix,33.479392,-112.128752,Water Heaters Only,AZ,4
Las Vegas,36.197817,-115.280258,Venus Nails,NV,20
Phoenix,33.64074829999999,-112.08929199999999,A to Z Automall,AZ,20
Toronto,43.7070219,-79.3960454,Fin Izakaya,ON,13
Phoenix,33.4493510913,-112.0692680776,Urban Wok,AZ,7
Las Vegas,36.172263,-115.079867,CVS Pharmacy,NV,14
Toronto,43.7869752,-79.2694505,Shanghai Dim Sum,ON,24
Las Vegas,36.08652539999999,-115.22624909999999,Adventure Indoor Playground,NV,19
Phoenix,33.449931,-112.0728807,Dust Cutter,AZ,15
Phoenix,33.456897,-112.08848200000001,Quality Bumper,AZ,5
Las Vegas,36.130168100000006,-115.08315590000001,Shell,NV,2
Phoenix,33.4382789,-112.01782859999999,Oculoplastic Consultants of Arizona,AZ,3
Phoenix,33.4814837,-112.1360998,Valleywide Plumbing,AZ,2
Las Vegas,36.145001,-115.204803,Don Tortaco,NV,17
Phoenix,33.5116125,-112.1173287,Auto Repo Depo,AZ,2
Phoenix,33.5828939,-112.00786140000001,Horizon Tax & Accounting,AZ,3
Las Vegas,36.135709000000006,-115.1757,Nacho Mobile Auto Repair,NV,1
Phoenix,33.539384668400004,-112.0414011198,51 Freeway,AZ,3
Las Vegas,36.0233599774,-115.1740087287,Antique Mall of America,NV,23
Las Vegas,36.16915170000001,-115.2913521,Bagel Corner Deli and Bakery,NV,17
Toronto,43.662395200000006,-79.40575390000001,DT Bistro-Patisserie,ON,22
Las Vegas,36.020730900000004,-115.12112409999999,Del Taco,NV,27
Las Vegas,36.0996073468,-115.2252933383,Mega Dollar,NV,2
Toronto,43.6433776,-79.3920218,Dominos,ON,15
Toronto,43.647498999999996,-79.3864714,Big Daddy's Bourbon Street Bistro & Oyster Bar,ON,22
Las Vegas,36.1148801,-115.0986317,Flamingo Banquet Hall,NV,1
Phoenix,33.436028,-111.99786599999999,OHSO Brewery - Terminal 2,AZ,40
Toronto,43.6484769,-79.3749505,Bravi Ristorante,ON,3
Las Vegas,36.144044486700004,-115.2615591943,Terrible Herbst,NV,5
Phoenix,33.4879434,-112.07684590000001,Phoenix Hotel & Suites,AZ,9
Toronto,43.7659477,-79.3897797,Healing Hands Registered Massage Therapy,ON,1
Phoenix,33.437237100000004,-112.0655918,Jack in the Box,AZ,12
Las Vegas,36.063373999999996,-115.22868700000001,Asian Imports Plus,NV,9
Phoenix,33.380734999999994,-112.16696100000001,Dignity Health Arizona General Hospital - Laveen,AZ,39
Toronto,43.6490516,-79.3717741,St. Lawrence Fish Market,ON,2
Las Vegas,36.114186251,-115.137477,Popeyes Louisiana Kitchen,NV,60
Toronto,43.6713519,-79.3280357,Lahore Grill & Fast Food,ON,3
Las Vegas,36.0996207,-115.14652379999998,US Post Office,NV,24
Las Vegas,36.085855866100005,-115.1014205517,Crisp Sandwich Company,NV,4
Las Vegas,36.1592726,-115.1220305,Charleston Car Wash,NV,8
Toronto,43.6452767607,-79.3897039038,Jz's Pizza,ON,15
Phoenix,33.318296000000004,-111.983476,America's Best Contacts & Eyeglasses,AZ,13
Phoenix,33.4944558663,-111.98743186889999,Smashburger,AZ,30
Las Vegas,36.11992,-115.312051,Heating and Air Conditioning Las Vegas,NV,6
Las Vegas,36.072002600000005,-115.18173629999998,GeckoWraps,NV,10
Phoenix,33.525783000000004,-112.10058500000001,Obgyn Consultant,AZ,4
Las Vegas,36.0985374807,-115.24529019219999,Apex Properties And Management,NV,5
Toronto,43.6465121586,-79.3942236821,Millie Patisserie & Creamery,ON,8
Las Vegas,36.1791985,-115.10210459999999,Big League Dreams Sport Park,NV,13
Las Vegas,36.0560257561,-115.22515043850001,Jiffy Smog - A DEKRA company,NV,15
Las Vegas,36.1264689,-115.2125679,Raymond's Auto Service,NV,12
Las Vegas,36.279833,-115.26159550000001,Ally Listings,NV,12
Toronto,43.6552621949,-79.3653428142,Oriental Taste Restaurant,ON,8
Phoenix,33.5823051449,-112.0117092133,Regal Pawn,AZ,2
Las Vegas,36.1082201109,-115.1760972511,View Bar,NV,4
Toronto,43.6697222,-79.3009956,Gueli D Dr,ON,2
Las Vegas,36.1799564,-115.20642749999999,Winchell's Donut House,NV,1
Las Vegas,36.1593761663,-115.3506778771,China One - West Charleston,NV,26
Las Vegas,36.114936,-115.099226,Rapid Cash,NV,2
Las Vegas,36.152292200000005,-115.1621352,Pro Restoration,NV,2
Las Vegas,36.160345,-115.079824,Baskin-Robbins,NV,3
Las Vegas,36.079425,-115.298049,Toast Society Cafe,NV,25
Phoenix,33.625968,-112.01218130000001,Los Betos Mexican Food,AZ,14
Las Vegas,36.1228128,-115.1441868,Family Dollar,NV,9
Toronto,43.6524743283,-79.3749511695,Harlem Restaurant,ON,53
Toronto,43.6714794,-79.2933126,D'vine Gelato Lounge and Coffee Bar,ON,3
Phoenix,33.620743,-112.12875,Angel Eye House Cleaning Services,AZ,5
Las Vegas,36.0967523,-115.16768590000002,EZ Travel,NV,12
Phoenix,33.4660406,-112.0118669,Maid 4 It All,AZ,5
Toronto,43.6794088,-79.5446696,The Second Cup,ON,6
Las Vegas,36.10259,-115.136559,Yoshinoya,NV,33
Phoenix,33.4655862,-112.04458629999999,Mariscos Playa Del Sol,AZ,2
Las Vegas,36.261915,-115.254951,Management One Group & Investments Inc.,NV,9
Las Vegas,36.1012147775,-115.2806635426,Fresh & Easy,NV,9
Toronto,43.77543,-79.1789256,Papa John's Pizza,ON,4
Las Vegas,36.128902000000004,-115.279898,Durango Lodge,NV,23
Toronto,43.7769584656,-79.283744812,Whitesides Terrace Grille,ON,2
Las Vegas,36.1033630371,-115.1836700439,Inspired Silver,NV,29
Las Vegas,36.1267672,-115.1651078,Terrace Lounge,NV,1
Phoenix,33.4624519,-112.07316019999999,Burton Barr Central Library,AZ,10
Las Vegas,36.0585467875,-115.2630531016,My Amigo Handyman,NV,3
Phoenix,33.4658407917,-112.06670812959999,Legacy Landscaping and Pools,AZ,9
Toronto,43.6595980792,-79.43673133850001,Gino's Pizza,ON,5
Las Vegas,36.011634058,-115.17458607530001,Seattle's Best Coffee,NV,14
Las Vegas,36.144554799999995,-115.2771619,0 007 Lock 1 Service,NV,3
Phoenix,33.4299826,-112.06647179999999,E-Z 8 Motel - Phoenix,AZ,12
Phoenix,33.5101,-112.039302,Hairstylist Michelle King,AZ,2
Las Vegas,36.175574,-115.16068,Ashley HomeStore,NV,143
Las Vegas,36.011398,-115.1206,Discount Tire,NV,47
Las Vegas,36.157138700000004,-115.14839850000001,Sweethearts Wedding Chapel,NV,4
Phoenix,33.498174,-112.104095,Professional Landscaping & Design By Sergio,AZ,1
Las Vegas,36.1097530204,-115.1701766253,ALEX AND ANI Miracle Mile,NV,2
Toronto,43.696174918500006,-79.3290924315,Little Coxwell Vietnamese & Thai Cuisine,ON,22
Toronto,43.6609463797,-79.38368950899999,KFC,ON,8
Las Vegas,36.1597826,-115.2214791,AutoZone,NV,6
Toronto,43.805056485600005,-79.2901647091,Kung Fu Duck,ON,3
Las Vegas,36.1280756,-115.22456640000001,Kaze Sushi,NV,5
Toronto,43.6528924618,-79.3798386678,Harry Rosen,ON,3
Toronto,43.6615376759,-79.3816805167,Imagine Cinemas,ON,2
Toronto,43.676576700000005,-79.3563347,Terri O's Sports Bar & Grill,ON,1
Las Vegas,36.1265800096,-115.2031570441,GTS Wireless,NV,1
Las Vegas,36.112842,-115.170425,Le Petit Bar,NV,3
Las Vegas,36.096113,-115.19381000000001,Sin City DIY Garage,NV,1
Las Vegas,36.069576,-115.17198729999998,Parque,NV,1
Las Vegas,36.100502399999996,-115.31436310000001,"Ninja Teriyaki, Sushi & Noodle",NV,5
Toronto,43.6576853,-79.4023603,teashop 168,ON,1
Las Vegas,36.080048100000006,-115.11828390000001,Limelite Pro Audio & Dj Supply,NV,3
Toronto,43.701854100000006,-79.3876825,Second Nature Boutique,ON,2
Phoenix,33.4998013047,-112.07426461989999,Ludwigs Roses,AZ,1
Phoenix,33.3771567,-112.04563290000002,Senor Pizza,AZ,9
Las Vegas,36.1634205,-115.15884309999998,Juicy Couture Outlet,NV,5
Las Vegas,36.298153000000006,-115.270802,The Maple Tree,NV,1
Phoenix,33.4853197,-112.0785396,Debra Palomino,AZ,1
Toronto,43.685430700000005,-79.43800340000001,The Independent,ON,1
Las Vegas,36.107045,-115.31427099999999,Ann's On All 4's,NV,11
Phoenix,33.3925184,-112.12969720000001,O'Reilly Auto Parts,AZ,2
Phoenix,33.648091799999996,-112.0594986,Mountain View Community Center,AZ,3
Las Vegas,36.0482965407,-115.1818713517,Hoop City,NV,9
Toronto,43.652108,-79.397971,Kung Fu Tea on Spadina,ON,7
Phoenix,33.4375317,-112.16416570000001,Phoenix Tire,AZ,1
Las Vegas,36.0228277,-115.243972767,Ampm,NV,14
Phoenix,33.5091995568,-112.11670444229999,McDonald's,AZ,12
Toronto,43.634228,-79.4346656,Clear My Junk,ON,2
Las Vegas,36.107766600000005,-115.17446480000001,TAG Heuer Boutique,NV,3
Toronto,43.682254799999995,-79.3300454,Linsmore Tavern,ON,4
Toronto,43.647172341899996,-79.4042094713,Hocus Pocus Witchery,ON,2
Las Vegas,36.058238700000004,-115.24371210000001,Nails Patricia - Studio Salon,NV,4
Toronto,43.7297991,-79.43217729999999,Bo & Bon,ON,2
Las Vegas,36.1124501,-115.19938799999998,Voodoo Tattoo,NV,3
Toronto,43.6974349,-79.45103950000001,Fairbank Hotel Gentleman's Club,ON,2
Phoenix,33.4807761,-112.00315719999999,Soapy Sudz Laundry,AZ,1
Phoenix,33.305663,-111.99224199999999,Berry Beet Juice Bar,AZ,2
Las Vegas,36.1750975,-115.1157733,Graley Tire,NV,4
Toronto,43.6557537,-79.4561552,Fraser-MacDonald Animal Hospital,ON,4
Las Vegas,36.1148054,-115.27783170000001,Erics Masonry,NV,3
Las Vegas,36.132284000000006,-115.155831,TacofestLV,NV,2
Las Vegas,36.144051,-115.198702,Epoy's Filipino Fast Food,NV,2
Toronto,43.6563207,-79.40256219999999,Debu's Indian Cuisine,ON,2
Las Vegas,36.282514,-115.26786570000002,Ticor Title of Nevada,NV,4
Phoenix,33.3182127,-112.00206920000001,Public Storage,AZ,3
Toronto,43.7531263,-79.35940090000001,LCBO,ON,1
Las Vegas,36.142896,-115.27015,Aqua Desert Spa & Wellness,NV,1
Toronto,43.6606173,-79.39732240000001,The Blue Chip Truck,ON,2
Las Vegas,36.121962100000005,-115.31414640000001,Barre Fitness Studio Las Vegas,NV,1
Toronto,43.6748112,-79.43112629999999,Jenny Palma Beauty and Body Care,ON,3
Las Vegas,36.158241600000004,-115.25240990000002,Gosnell Donna Ms Mft Cdac,NV,2
Las Vegas,36.13327279999999,-115.17196440000001,Can Can Room,NV,25
Toronto,43.8246354,-79.2474783,Shawarma Twist,ON,6
Phoenix,33.6396063,-112.1375102,Bedmart,AZ,1
Las Vegas,36.146127299999996,-115.15607560000001,Aztec Inn,NV,5
Phoenix,33.693258,-112.101646,Davenport Diesel,AZ,1
Las Vegas,36.0582839,-115.2436577,SHOW READY Salon,NV,1
